RA,Fase,INDE 2023,Pedra 2023,Turma,Nome Anonimizado,Data de Nasc,Idade,Gênero,Ano ingresso,Instituição de ensino,Pedra 20,Pedra 21,Pedra 22,Pedra 23,INDE 22,INDE 23,Cg,Cf,Ct,Nº Av,Avaliador1,Rec Av1,Avaliador2,Rec Av2,Avaliador3,Rec Av3,Avaliador4,Rec Av4,IAA,IEG,IPS,IPP,Rec Psicologia,IDA,Mat,Por,Ing,Indicado,Atingiu PV,IPV,IAN,Fase Ideal,Defasagem,Destaque IEG,Destaque IDA,Destaque IPV,Destaque IPV.1
RA-1216,FASE 6,7.7105,Ametista,6A,Aluno-1216,3/15/2004,19,Feminino,2023,Concluiu o 3º EM,,,,,,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.6,9.0,5.63,7.5,,7.9,8.7,5.3,9.7,,,7.795,5.0,Fase 8 (Universitários),-2,,,,
RA-78,FASE 6,6.434625,Agata,6A,Aluno-78,2005-03-09 00:00:00,1900-01-18 00:00:00,Feminino,2018,Privada - Programa de Apadrinhamento,Ametista,Ágata,Ametista,,7.04,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,0.0,7.7,6.26,8.28125,,6.7,8.5,4.8,6.8,,,8.0025,5.0,Fase 8 (Universitários),-2,,,,
RA-79,FASE 6,6.635883333,Agata,6A,Aluno-79,2006-08-10 00:00:00,1900-01-17 00:00:00,Feminino,2018,Privada - Programa de Apadrinhamento,Ametista,Ágata,Ágata,,6.847,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,5.8,6.2,5.0,7.8125,,7.6,6.0,7.7,9.0,,,7.59,5.0,Fase 7 (3° EM),-1,,,,
RA-61,FASE 6,7.382108333,Ametista,6A,Aluno-61,3/20/2007,16,Masculino,2021,Pública,,Ágata,Ametista,,7.533,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,8.3,7.0,6.26,7.96875,,6.2,6.7,4.3,7.5,,,7.4625,10.0,Fase 6 (2° EM),0,,,,
RA-63,FASE 6,8.0641,Topázio,6A,Aluno-63,2006-07-10 00:00:00,1900-01-17 00:00:00,Masculino,2018,Pública,Ametista,Ametista,Topázio,,8.282,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,6.7,9.0,6.89,8.75,,8.7,9.3,7.3,9.5,,,8.9675,5.0,Fase 7 (3° EM),-1,,,,
RA-64,FASE 6,7.452541667,Ametista,6A,Aluno-64,2006-06-07 00:00:00,1900-01-17 00:00:00,Feminino,2019,Privada - Programa de Apadrinhamento,Ametista,Topázio,Ametista,,7.368,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,7.5,9.2,6.89,7.34375,,6.7,7.0,6.0,7.2,,,7.9625,5.0,Fase 7 (3° EM),-1,,,,
RA-48,FASE 6,7.797058333,Ametista,6A,Aluno-48,5/21/2007,16,Feminino,2017,Privada - Programa de Apadrinhamento,Ametista,Ametista,Ametista,,8.006,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,6.7,8.4,6.26,7.65625,,7.7,8.3,5.7,9.0,,,7.6275,10.0,Fase 6 (2° EM),0,,,,
RA-109,FASE 6,8.3184,Topázio,6A,Aluno-109,2006-07-10 00:00:00,1900-01-17 00:00:00,Masculino,2021,Privada - Programa de Apadrinhamento,,Ametista,Topázio,,8.512,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,8.3,9.9,7.52,8.75,,8.3,7.0,8.2,9.7,,,8.59,5.0,Fase 7 (3° EM),-1,,,,
RA-80,FASE 6,7.252275,Ametista,6L,Aluno-80,2006-05-07 00:00:00,1900-01-17 00:00:00,Feminino,2017,Privada - Programa de Apadrinhamento,Ametista,Topázio,Ametista,,7.29,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,8.3,8.4,6.89,7.96875,,6.3,8.2,5.7,5.0,,,7.465,5.0,Fase 7 (3° EM),-1,,,,
RA-91,FASE 6,7.42395,Ametista,6L,Aluno-91,2006-10-10 00:00:00,1900-01-17 00:00:00,Feminino,2016,Privada - Programa de Apadrinhamento,Ametista,Ametista,Ágata,,6.645,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,10.0,7.4,6.89,7.8125,,7.4,9.5,5.0,7.7,,,7.4675,5.0,Fase 7 (3° EM),-1,,,,
RA-1217,FASE 6,6.064625,Agata,6L,Aluno-1217,3/31/2006,17,Feminino,2023,Pública,,,,,,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,0.0,7.9,5.63,7.65625,,5.9,7.0,4.0,6.7,,,7.38,5.0,Fase 7 (3° EM),-1,,,,
RA-92,FASE 6,7.375916667,Ametista,6L,Aluno-92,2006-12-09 00:00:00,1900-01-17 00:00:00,Feminino,2016,Privada - Programa de Apadrinhamento,Topázio,Ametista,Ágata,,6.957,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.6,9.4,5.63,7.1875,,6.7,8.7,4.8,6.7,,,7.045,5.0,Fase 7 (3° EM),-1,,,,
RA-96,FASE 6,7.610791667,Ametista,6L,Aluno-96,1/21/2006,17,Masculino,2021,Privada - Programa de Apadrinhamento,,Ametista,Ametista,,7.54,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.6,8.9,7.52,7.65625,,6.4,6.8,4.8,7.7,,,7.84,5.0,Fase 7 (3° EM),-1,,,,
RA-1218,FASE 6,6.8265,Agata,6L,Aluno-1218,6/20/2006,17,Masculino,2023,Pública,,,,,,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,7.5,9.2,5.0,7.5,,5.3,6.7,3.5,5.7,,,7.1325,5.0,Fase 7 (3° EM),-1,,,,
RA-1219,FASE 6,7.215141667,Ametista,6L,Aluno-1219,2007-03-02 00:00:00,1900-01-16 00:00:00,Feminino,2023,Pública,,,,,,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,8.8,6.5,5.63,7.34375,,6.3,7.2,5.5,6.3,,,7.38,10.0,Fase 6 (2° EM),0,,,,
RA-1220,FASE 6,6.46725,Agata,6L,Aluno-1220,12/16/2005,17,Feminino,2023,Pública,,,,,,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,0.0,9.0,5.0,7.8125,,6.8,8.8,5.3,6.3,,,7.63,5.0,Fase 7 (3° EM),-1,,,,
RA-84,FASE 6,6.034416667,Agata,6L,Aluno-84,2005-11-10 00:00:00,1900-01-18 00:00:00,Feminino,2018,Privada - Programa de Apadrinhamento,Ametista,Ametista,Ágata,,6.682,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,0.0,8.8,2.52,7.8125,,6.0,6.8,5.8,5.5,,,7.6725,5.0,Fase 8 (Universitários),-2,,,,
RA-99,FASE 6,6.68045,Agata,6L,Aluno-99,4/21/2006,17,Masculino,2019,Pública,Ágata,Ágata,Ágata,,6.158,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,7.9,8.3,5.63,7.8125,,4.5,4.7,4.0,4.8,,,7.4225,5.0,Fase 7 (3° EM),-1,,,,
RA-87,FASE 6,8.6625,Topázio,6L,Aluno-87,9/26/2007,16,Masculino,2021,Privada - Programa de Apadrinhamento,,Ametista,Topázio,,8.712,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,7.5,10.0,5.63,8.125,,9.3,9.5,8.7,9.7,,,8.385,10.0,Fase 6 (2° EM),0,,,,
RA-89,FASE 6,6.700775,Agata,6L,Aluno-89,6/22/2006,17,Masculino,2021,Pública,,Quartzo,Ametista,,7.323,,,,,4.0,Avaliador-24,,Avaliador-7,,Avaliador-23,,Avaliador-8,,8.3,8.1,5.0,7.34375,,5.1,6.3,2.3,6.7,,,7.465,5.0,Fase 7 (3° EM),-1,,,,
RA-1221,FASE 7,8.027466667,Topázio,7A,Aluno-1221,10/15/2001,22,Feminino,2023,Concluiu o 3º EM,,,,,,,,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.2,9.1,6.26,8.0,,8.7,8.2,8.0,10.0,,,8.09,5.0,Fase 8 (Universitários),-1,,,,
RA-27,FASE 7,7.921266667,Ametista,7A,Aluno-27,2006-01-05 00:00:00,1900-01-17 00:00:00,Masculino,2016,Privada - Programa de Apadrinhamento,Topázio,Ametista,Ametista,,7.124,,,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,6.7,7.7,6.89,8.625,,6.9,7.0,5.8,8.0,,,8.8825,10.0,Fase 7 (3° EM),0,,,,
RA-1222,FASE 7,7.026466667,Ametista,7A,Aluno-1222,2003-12-11 00:00:00,1900-01-19 00:00:00,Feminino,2023,Nenhuma das opções acima,,,,,,,,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,7.1,10.0,5.63,6.875,,6.8,5.0,6.5,9.0,,,6.005,5.0,Fase 8 (Universitários),-1,,,,
RA-32,FASE 7,6.716666667,Agata,7A,Aluno-32,2006-04-01 00:00:00,1900-01-17 00:00:00,Feminino,2018,Privada - Programa de Apadrinhamento,Ametista,Ametista,Ametista,,7.37,,,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,0.0,8.2,3.77,7.375,,7.9,9.0,5.8,9.0,,,6.8775,10.0,Fase 7 (3° EM),0,,,,
RA-19,FASE 7,7.710866667,Ametista,7A,Aluno-19,11/22/2003,19,Feminino,2022,Nenhuma das opções acima,,,Ametista,,7.665,,,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,7.9,9.4,5.63,7.75,,7.8,7.7,7.0,8.8,,,8.1725,5.0,Fase 8 (Universitários),-1,,,,
RA-62,FASE 7,7.610333333,Ametista,7A,Aluno-62,12/31/2005,17,Feminino,2022,Pública,,,Ametista,,7.891,,,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,0.0,9.8,6.89,8.25,,7.5,9.3,6.8,6.3,,,8.215,10.0,Fase 7 (3° EM),0,,,,
RA-1223,FASE 7,8.187766667,Topázio,7A,Aluno-1223,2006-11-01 00:00:00,1900-01-17 00:00:00,Masculino,2023,Pública,,,,,,,,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,8.8,9.3,5.0,6.875,,9.0,9.5,8.3,9.3,,,7.2925,10.0,Fase 7 (3° EM),0,,,,
RA-38,FASE 7,8.835333333,Topázio,7A,Aluno-38,12/23/2005,17,Feminino,2017,Privada - Programa de Apadrinhamento,Ametista,Ametista,Topázio,,8.523,,,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.6,9.7,7.52,8.75,,7.7,8.2,8.8,6.0,,,8.8825,10.0,Fase 7 (3° EM),0,,,,
RA-1224,FASE 7,7.5524,Ametista,7A,Aluno-1224,2003-01-09 00:00:00,1900-01-20 00:00:00,Masculino,2023,Concluiu o 3º EM,,,,,,,,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,8.3,9.4,5.0,7.125,,8.0,8.2,6.3,9.5,,,7.6325,5.0,Fase 8 (Universitários),-1,,,,
RA-39,FASE 7,8.710333333,Topázio,7A,Aluno-39,1/19/2006,17,Feminino,2017,Privada - Programa de Apadrinhamento,Ametista,Ametista,Ágata,,6.033,,,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.6,9.1,7.52,8.75,,7.8,8.3,7.8,7.2,,,8.7575,10.0,Fase 7 (3° EM),0,,,,
RA-1225,FASE 7,,,7E,Aluno-1225,1/29/2005,18,Feminino,2023,Concluiu o 3º EM,,,,,,,,,,,,,,,,,,,7.5,,2.52,,,,,,,,,,5.0,Fase 8 (Universitários),-1,,,,
RA-76,FASE 7,,,7E,Aluno-76,12/31/2007,15,Feminino,2017,Privada *Parcerias com Bolsa 100%,Ametista,Topázio,Topázio,,9.105,,,,,,,,,,,,,,10.0,,2.52,,,,,,,,,,10.0,Fase 5 (1° EM),2,,,,
RA-26,FASE 7,,,7E,Aluno-26,2005-11-10 00:00:00,1900-01-18 00:00:00,Masculino,2022,Privada *Parcerias com Bolsa 100%,,,Topázio,,8.677,,,,,,,,,,,,,,0.0,,7.52,,,,,,,,,,5.0,Fase 8 (Universitários),-1,,,,
RA-1226,FASE 7,,,7E,Aluno-1226,2007-09-03 00:00:00,1900-01-16 00:00:00,Feminino,2023,Privada *Parcerias com Bolsa 100%,,,,,,,,,,,,,,,,,,,9.2,,7.52,,,,,,,,,,10.0,Fase 6 (2° EM),1,,,,
RA-93,FASE 7,,,7E,Aluno-93,8/13/2007,16,Feminino,2016,Privada - Programa de Apadrinhamento,Ametista,Topázio,Topázio,,8.941,,,,,,,,,,,,,,7.9,,3.14,,,,,,,,,,10.0,Fase 6 (2° EM),1,,,,
RA-119,FASE 7,,,7E,Aluno-119,6/19/2008,15,Feminino,2016,Privada - Programa de Apadrinhamento,Ametista,Ágata,Ametista,,7.501,,,,,,,,,,,,,,6.7,,2.52,,,,,,,,,,10.0,Fase 5 (1° EM),2,,,,
RA-1227,FASE 7,,,7E,Aluno-1227,11/15/2006,16,Feminino,2023,Privada - Programa de Apadrinhamento,,,,,,,,,,,,,,,,,,,9.2,,2.52,,,,,,,,,,10.0,Fase 6 (2° EM),1,,,,
RA-1228,FASE 7,,,7E,Aluno-1228,5/26/2006,17,Feminino,2023,Privada - Programa de Apadrinhamento,,,,,,,,,,,,,,,,,,,7.5,,2.52,,,,,,,,,,10.0,Fase 7 (3° EM),0,,,,
RA-1229,FASE 7,,,7E,Aluno-1229,2006-07-12 00:00:00,1900-01-16 00:00:00,Feminino,2023,Privada - Programa de Apadrinhamento,,,,,,,,,,,,,,,,,,,8.3,,7.52,,,,,,,,,,10.0,Fase 6 (2° EM),1,,,,
RA-98,FASE 7,,,7E,Aluno-98,11/13/2007,15,Feminino,2017,Privada *Parcerias com Bolsa 100%,Topázio,Topázio,Topázio,,9.354,,,,,,,,,,,,,,7.9,,2.52,,,,,,,,,,10.0,Fase 5 (1° EM),2,,,,
RA-172,FASE 7,,,7E,Aluno-172,1/20/2008,15,Feminino,2018,Privada - Programa de Apadrinhamento,Ametista,Topázio,Topázio,,8.673,,,,,,,,,,,,,,0.0,,3.77,,,,,,,,,,10.0,Fase 5 (1° EM),2,,,,
RA-86,FASE 7,,,7E,Aluno-86,2006-04-10 00:00:00,1900-01-17 00:00:00,Masculino,2016,Privada *Parcerias com Bolsa 100%,Topázio,Ametista,Ametista,,7.566,,,,,,,,,,,,,,8.3,,6.89,,,,,,,,,,10.0,Fase 7 (3° EM),0,,,,
RA-1230,FASE 7,,,7E,Aluno-1230,2/27/2007,16,Feminino,2021,Privada - Programa de Apadrinhamento,,,,,,,,,,,,,,,,,,,0.0,,2.52,,,,,,,,,,10.0,Fase 6 (2° EM),1,,,,
RA-1231,FASE 8,,,8A,Aluno-1231,9/26/2001,22,Masculino,2021,Privada *Parcerias com Bolsa 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Fase 8 (Universitários),0,,,,
RA-1232,FASE 8,,,8A,Aluno-1232,4/18/2002,21,Masculino,2021,Privada *Parcerias com Bolsa 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Fase 8 (Universitários),0,,,,
RA-1233,FASE 8,,,8A,Aluno-1233,7/30/2001,22,Feminino,2021,Privada *Parcerias com Bolsa 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Fase 8 (Universitários),0,,,,
RA-1234,FASE 8,,,8A,Aluno-1234,2002-03-12 00:00:00,1900-01-20 00:00:00,Feminino,2021,Privada *Parcerias com Bolsa 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Fase 8 (Universitários),0,,,,
RA-1235,FASE 8,,,8A,Aluno-1235,6/25/2002,21,Masculino,2021,Privada *Parcerias com Bolsa 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Fase 8 (Universitários),0,,,,
RA-1236,FASE 8,,,8A,Aluno-1236,1/16/2002,21,Feminino,2021,Privada *Parcerias com Bolsa 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Fase 8 (Universitários),0,,,,
RA-1237,FASE 8,,,8A,Aluno-1237,2002-03-02 00:00:00,1900-01-21 00:00:00,Feminino,2021,Privada *Parcerias com Bolsa 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Fase 8 (Universitários),0,,,,
